0,1
45.0,108.0
53.0,89.0
54.0,128.0
57.0,107.0
57.0,98.0
59.0,123.0
60.0,97.0
60.0,110.0
60.0,104.0
61.0,110.0
63.0,115.0
63.0,99.0
64.0,116.0
65.0,106.0
66.0,114.0
66.0,113.0
67.0,111.0
67.0,110.0
67.0,119.0
68.0,81.0
68.0,93.0
68.0,101.0
69.0,101.0
69.0,100.0
69.0,74.0
69.0,124.0
69.0,136.0
71.0,122.0
71.0,84.0
73.0,104.0
73.0,109.0
73.0,119.0
74.0,93.0
74.0,97.0
74.0,136.0
75.0,99.0
75.0,129.0
75.0,88.0
76.0,120.0
76.0,101.0
76.0,98.0
76.0,93.0
76.0,112.0
76.0,108.0
77.0,117.0
77.0,133.0
77.0,86.0
78.0,86.0
78.0,107.0
78.0,138.0
78.0,91.0
78.0,110.0
79.0,121.0
79.0,77.0
79.0,129.0
79.0,99.0
80.0,117.0
80.0,100.0
80.0,124.0
81.0,103.0
81.0,93.0
82.0,114.0
83.0,97.0
83.0,82.0
83.0,94.0
84.0,114.0
84.0,90.0
84.0,123.0
84.0,112.0
84.0,104.0
84.0,107.0
84.0,121.0
85.0,96.0
85.0,110.0
85.0,85.0
86.0,101.0
86.0,97.0
86.0,105.0
87.0,88.0
87.0,113.0
87.0,100.0
87.0,83.0
88.0,101.0
89.0,89.0
89.0,95.0
89.0,74.0
90.0,92.0
90.0,90.0
90.0,122.0
90.0,120.0
91.0,96.0
91.0,105.0
92.0,96.0
93.0,103.0
93.0,101.0
94.0,112.0
94.0,105.0
94.0,132.0
95.0,115.0
95.0,128.0
96.0,80.0
96.0,103.0
96.0,90.0
96.0,110.0
97.0,98.0
97.0,115.0
97.0,118.0
98.0,90.0
98.0,91.0
98.0,126.0
99.0,110.0
100.0,96.0
101.0,107.0
102.0,96.0
102.0,94.0
102.0,61.0
102.0,105.0
103.0,112.0
103.0,90.0
103.0,95.0
104.0,52.0
104.0,39.0
104.0,114.0
106.0,47.0
106.0,48.0
107.0,118.0
107.0,89.0
108.0,85.0
108.0,131.0
110.0,53.0
111.0,56.0
112.0,37.0
113.0,39.0
114.0,29.0
114.0,44.0
114.0,52.0
114.0,41.0
115.0,61.0
115.0,25.0
115.0,112.0
116.0,54.0
116.0,101.0
116.0,52.0
117.0,49.0
117.0,25.0
118.0,45.0
118.0,24.0
119.0,44.0
119.0,33.0
119.0,50.0
119.0,19.0
119.0,68.0
120.0,51.0
120.0,38.0
122.0,19.0
122.0,42.0
124.0,53.0
124.0,41.0
125.0,29.0
125.0,59.0
126.0,63.0
126.0,48.0
126.0,32.0
126.0,52.0
126.0,38.0
126.0,45.0
127.0,29.0
127.0,48.0
128.0,24.0
128.0,43.0
128.0,71.0
129.0,41.0
129.0,31.0
129.0,58.0
129.0,21.0
130.0,17.0
130.0,41.0
131.0,31.0
131.0,23.0
133.0,29.0
133.0,60.0
133.0,38.0
133.0,58.0
134.0,58.0
134.0,53.0
135.0,32.0
135.0,65.0
135.0,51.0
136.0,51.0
136.0,44.0
137.0,27.0
137.0,44.0
137.0,39.0
137.0,24.0
138.0,19.0
138.0,41.0
138.0,66.0
138.0,49.0
140.0,30.0
141.0,21.0
142.0,38.0
142.0,52.0
145.0,42.0
145.0,34.0
145.0,27.0
146.0,56.0
146.0,48.0
147.0,36.0
147.0,42.0
147.0,52.0
147.0,20.0
148.0,40.0
148.0,47.0
150.0,53.0
151.0,32.0
153.0,51.0
153.0,24.0
154.0,45.0
155.0,35.0
172.0,253.0
173.0,230.0
176.0,245.0
176.0,268.0
179.0,239.0
179.0,224.0
179.0,215.0
181.0,234.0
182.0,262.0
182.0,264.0
182.0,233.0
183.0,245.0
183.0,273.0
183.0,235.0
184.0,264.0
184.0,209.0
184.0,255.0
185.0,221.0
185.0,253.0
